,Date,Open,High,Low,Close,P/E,P/B,Div Yield %,Symbol,Volume,Dividends,Stock Splits
14744,2021-07-15,1755.0713505682386,1755.0713505682386,1738.0900113766274,1748.1290283203125,,,,KOTAKBANK,1950556.0,0.0,0.0
14745,2021-07-16,1753.5730036986013,1760.0658687080231,1738.090017906902,1747.57958984375,,,,KOTAKBANK,1838050.0,0.0,0.0
14746,2021-07-19,1731.9967267175252,1738.0900063756014,1710.1207419051898,1720.908935546875,,,,KOTAKBANK,2146337.0,0.0,0.0
14747,2021-07-20,1720.9089113594116,1721.9078136478863,1694.1382812537531,1700.781005859375,,,,KOTAKBANK,2143859.0,0.0,0.0
14748,2021-07-22,1704.67686082371,1720.059859524723,1701.2805684331836,1705.3260498046875,,,,KOTAKBANK,1858253.0,0.0,0.0
14749,2021-07-23,1708.1229794580088,1725.4040384925504,1692.290401959653,1721.0587158203125,,,,KOTAKBANK,1995800.0,0.0,0.0
14750,2021-07-26,1709.7211641537244,1748.0790371270907,1671.5131509136606,1738.6893310546875,,,,KOTAKBANK,3939095.0,0.0,0.0
14751,2021-07-27,1750.0767760064514,1751.0756782758622,1691.9905846529934,1696.0860595703125,,,,KOTAKBANK,4301131.0,0.0,0.0
14752,2021-07-28,1703.128549859909,1703.9277205346668,1644.1933097181293,1651.0357666015625,,,,KOTAKBANK,5052755.0,0.0,0.0
14753,2021-07-29,1662.1734649861985,1662.1734649861985,1633.305163472672,1639.8480224609375,,,,KOTAKBANK,2994265.0,0.0,0.0
14754,2021-07-30,1639.8480524073718,1668.0670435392014,1624.2152063842443,1652.983642578125,,,,KOTAKBANK,3222001.0,0.0,0.0
14755,2021-08-02,1663.17235095285,1675.4588981758577,1655.6805836062156,1663.272216796875,,,,KOTAKBANK,2590976.0,0.0,0.0
14756,2021-08-03,1663.1723257810486,1687.3957065018835,1663.1723257810486,1683.7996826171875,,,,KOTAKBANK,3230140.0,0.0,0.0
14757,2021-08-04,1696.8353092260854,1751.3254791396796,1683.1503963213231,1748.029052734375,,,,KOTAKBANK,7004160.0,0.0,0.0
14758,2021-08-05,1759.766158745624,1791.031849965165,1750.6263001166626,1769.80517578125,,,,KOTAKBANK,6052092.0,0.0,0.0
14759,2021-08-06,1767.0581952990424,1782.740912870584,1754.222324938091,1775.2491455078125,,,,KOTAKBANK,3640469.0,0.0,0.0
14760,2021-08-09,1775.2491786332969,1787.6355919581354,1760.1657777820624,1778.9451904296875,,,,KOTAKBANK,1596886.0,0.0,0.0
14761,2021-08-10,1783.0405326621317,1822.8967571912528,1777.346838559247,1811.259521484375,,,,KOTAKBANK,4594848.0,0.0,0.0
14762,2021-08-11,1818.9050061100288,1818.9050061100288,1761.0898356723333,1779.5286865234375,,,,KOTAKBANK,3101903.0,0.9,0.0
14763,2021-08-12,1774.0319947803534,1789.9224530172337,1760.9399007349896,1786.6243896484375,,,,KOTAKBANK,1641690.0,0.0,0.0
14764,2021-08-13,1782.926601060018,1797.9175758447157,1772.782683723,1786.9241943359375,,,,KOTAKBANK,1839917.0,0.0,0.0
14765,2021-08-16,1782.926619533401,1800.1162219992138,1770.6839899990491,1781.277587890625,,,,KOTAKBANK,1553661.0,0.0,0.0
14766,2021-08-17,1777.9296975057548,1793.9200714012534,1775.9809194859895,1787.2740478515625,,,,KOTAKBANK,1419337.0,0.0,0.0
14767,2021-08-18,1787.2739868185097,1789.472736352179,1744.5497080254522,1748.647216796875,,,,KOTAKBANK,2763653.0,0.0,0.0
14768,2021-08-20,1730.957981386813,1730.957981386813,1695.9790383449315,1702.525146484375,,,,KOTAKBANK,5643242.0,0.0,0.0
14769,2021-08-23,1723.512457022042,1723.512457022042,1698.977178962397,1715.8170166015625,,,,KOTAKBANK,3093169.0,0.0,0.0
14770,2021-08-24,1723.9621499697023,1723.9621499697023,1690.582220753524,1703.874267578125,,,,KOTAKBANK,4707971.0,0.0,0.0
14771,2021-08-25,1703.9741889466093,1715.6671008579349,1692.9808070824374,1696.1788330078125,,,,KOTAKBANK,2913810.0,0.0,0.0
14772,2021-08-26,1692.7810345371972,1715.4673290943713,1687.8839580477777,1696.478759765625,,,,KOTAKBANK,4382577.0,0.0,0.0
14773,2021-08-27,1693.980155302242,1722.7628757663003,1693.980155302242,1712.51904296875,,,,KOTAKBANK,3661315.0,0.0,0.0
14774,2021-08-30,1714.9174911094244,1738.5033889585748,1714.9174911094244,1734.8055419921875,,,,KOTAKBANK,2561253.0,0.0,0.0
14775,2021-08-31,1743.0008006515216,1758.541372326716,1738.0038087308403,1752.6448974609375,,,,KOTAKBANK,4492609.0,0.0,0.0
14776,2021-09-01,1752.6948248520098,1752.7947402858426,1736.9543011220487,1745.59912109375,,,,KOTAKBANK,7266354.0,0.0,0.0
14777,2021-09-02,1750.9459540639334,1787.3240793354123,1742.9507670590756,1775.331298828125,,,,KOTAKBANK,5763844.0,0.0,0.0
14778,2021-09-03,1791.9211830502895,1810.3600332070807,1776.4805278456186,1790.7718505859375,,,,KOTAKBANK,4845134.0,0.0,0.0
14779,2021-09-06,1806.912248469676,1806.912248469676,1768.935110504052,1773.482421875,,,,KOTAKBANK,1901931.0,0.0,0.0
14780,2021-09-07,1773.4824454999834,1778.3793999685504,1744.9495729285486,1763.7882080078125,,,,KOTAKBANK,2922837.0,0.0,0.0
14781,2021-09-08,1759.0410523773294,1826.9002263211264,1753.9441450730726,1814.2578125,,,,KOTAKBANK,15249557.0,0.0,0.0
14782,2021-09-09,1824.9013463559568,1840.5918513018928,1805.7129472631188,1816.7562255859373,,,,KOTAKBANK,3642925.0,0.0,0.0
14783,2021-09-13,1827.3998933572336,1848.6871271319235,1793.6701988531008,1838.9429931640625,,,,KOTAKBANK,3271615.0,0.0,0.0
14784,2021-09-14,1848.8869004421256,1877.8694518544607,1844.039842967368,1866.626220703125,,,,KOTAKBANK,4168080.0,0.0,0.0
14785,2021-09-15,1872.87251755466,1897.307758539376,1856.882143872229,1870.5738525390625,,,,KOTAKBANK,4814023.0,0.0,0.0
14786,2021-09-16,1875.870712254776,1908.8508579683648,1866.8761270601608,1905.65283203125,,,,KOTAKBANK,4128783.0,0.0,0.0
14787,2021-09-17,1914.847193948177,2015.7864249444008,1911.848998968091,2006.7418212890625,,,,KOTAKBANK,14638489.0,0.0,0.0
14788,2021-09-20,1988.8026655236151,2035.9742176357809,1980.1578456183229,2000.2457275390625,,,,KOTAKBANK,5881089.0,0.0,0.0
14789,2021-09-21,2015.786521268869,2026.4301383561528,1994.899070843456,2009.7401123046875,,,,KOTAKBANK,3866888.0,0.0,0.0
14790,2021-09-22,2015.2867992907247,2021.1832740326809,1977.609529798741,1984.35546875,,,,KOTAKBANK,1911809.0,0.0,0.0
14791,2021-09-23,2002.7942598968625,2050.765379894392,1989.7021661302435,2022.7822265625,,,,KOTAKBANK,2989107.0,0.0,0.0
14792,2021-09-24,2028.778641998604,2051.115292625,2012.6883530304028,2026.8797607421875,,,,KOTAKBANK,2114888.0,0.0,0.0
14793,2021-09-27,2029.9778560872048,2056.7617803541207,2024.2813343572743,2032.1265869140625,,,,KOTAKBANK,1830064.0,0.0,0.0
14794,2021-09-28,2038.772582447632,2076.5498879211427,2011.6889122468424,2066.95556640625,,,,KOTAKBANK,3899267.0,0.0,0.0
14795,2021-09-29,2058.6605032305024,2058.760540660065,2018.934541979194,2029.228271484375,,,,KOTAKBANK,3420314.0,0.0,0.0
14796,2021-09-30,2024.2312826879809,2033.775585462732,1995.59861835746,2004.2933349609373,,,,KOTAKBANK,4572748.0,0.0,0.0
14797,2021-10-01,1995.7984613709664,2009.590207098566,1970.7135877330784,1992.3505859375,,,,KOTAKBANK,3373978.0,0.0,0.0
14798,2021-10-04,1993.7996872689664,2013.687738624056,1986.803898892584,1989.7520751953125,,,,KOTAKBANK,2043053.0,0.0,0.0
14799,2021-10-05,1993.6998470653564,1996.7479389176767,1974.311494148402,1981.1573486328125,,,,KOTAKBANK,2719807.0,0.0,0.0
14800,2021-10-06,1974.8611999896727,2003.7937340339583,1940.931552093069,1954.5733642578125,,,,KOTAKBANK,2979275.0,0.0,0.0
14801,2021-10-07,1966.8159617667848,1981.0573883192128,1948.077242618855,1951.2752685546875,,,,KOTAKBANK,2222130.0,0.0,0.0
14802,2021-10-08,1948.8267481599305,1964.9670556273973,1929.8381798445264,1935.1849365234373,,,,KOTAKBANK,1937834.0,0.0,0.0
14803,2021-10-11,1947.8274067066488,2003.793714954763,1943.829813260356,1974.2115478515625,,,,KOTAKBANK,2376167.0,0.0,0.0
14804,2021-10-12,1978.808767256252,2002.7943280714792,1963.8177917467349,1993.899658203125,,,,KOTAKBANK,1890902.0,0.0,0.0
14805,2021-10-13,2002.7942345948009,2020.7834043666105,1993.3499692633468,2008.1409912109373,,,,KOTAKBANK,1742478.0,0.0,0.0
14806,2021-10-14,2006.791906843741,2024.2813781434256,1983.8057445641568,2016.5860595703125,,,,KOTAKBANK,1652356.0,0.0,0.0
14807,2021-10-18,2016.5859912576063,2045.7183548667128,2006.7418201477635,2010.3896484375,,,,KOTAKBANK,2166779.0,0.0,0.0
14808,2021-10-19,2010.6895241752768,2043.719565777889,1990.901388445985,2034.1253662109373,,,,KOTAKBANK,1695203.0,0.0,0.0
14809,2021-10-20,2040.771379006632,2043.7195552657056,1996.9976835866848,2014.2373046875,,,,KOTAKBANK,1794893.0,0.0,0.0
14810,2021-10-21,2029.7780415224129,2153.7034364750366,2020.7834564048835,2142.460205078125,,,,KOTAKBANK,9495518.0,0.0,0.0
14811,2021-10-22,2153.603432884779,2200.3253063128022,2121.472873140865,2170.093505859375,,,,KOTAKBANK,5931826.0,0.0,0.0
14812,2021-10-25,2150.705361416512,2181.636693164156,2113.7776392559963,2153.203857421875,,,,KOTAKBANK,6777262.0,0.0,0.0
14813,2021-10-26,2153.203643508633,2238.652198403034,2122.422126981846,2209.61962890625,,,,KOTAKBANK,10669001.0,0.0,0.0
14814,2021-10-27,2198.6762797398032,2251.644390115353,2175.290456907335,2186.933349609375,,,,KOTAKBANK,4550568.0,0.0,0.0
14815,2021-10-28,2186.933555503047,2188.682502708408,2089.1423241658126,2097.237548828125,,,,KOTAKBANK,3102289.0,0.0,0.0
14816,2021-10-29,2076.300086252513,2095.68831660217,2013.787670799422,2029.927978515625,,,,KOTAKBANK,4666345.0,0.0,0.0
14817,2021-11-01,2053.7636672896483,2085.544584516528,2033.5758688478847,2075.250732421875,,,,KOTAKBANK,1966588.0,0.0,0.0
14818,2021-11-02,2064.906708431883,2092.2403496466827,2058.76050645912,2075.400390625,,,,KOTAKBANK,1536206.0,0.0,0.0
14819,2021-11-03,2078.7486311985485,2110.329717616178,2026.779915418585,2036.32421875,,,,KOTAKBANK,2067291.0,0.0,0.0
14820,2021-11-04,2038.7726788481405,2060.7594430317968,2037.773280476156,2055.762451171875,,,,KOTAKBANK,205177.0,0.0,0.0
14821,2021-11-08,2053.7635159658985,2126.319930477805,2053.7635159658985,2117.5751953125,,,,KOTAKBANK,2121996.0,0.0,0.0
14822,2021-11-09,2118.724564270324,2125.6703342082155,2082.046692546091,2095.938232421875,,,,KOTAKBANK,1777573.0,0.0,0.0
14823,2021-11-10,2083.745591962652,2090.0918691807533,2061.808846639779,2074.801025390625,,,,KOTAKBANK,1445788.0,0.0,0.0
14824,2021-11-11,2071.752789117232,2076.4499125851744,2046.318149791023,2052.8642578125,,,,KOTAKBANK,1547153.0,0.0,0.0
14825,2021-11-12,2066.755740164329,2078.7485200879128,2051.814783974944,2073.45166015625,,,,KOTAKBANK,1434428.0,0.0,0.0
14826,2021-11-15,2078.848726257791,2106.7318442458977,2078.7486888194817,2096.038330078125,,,,KOTAKBANK,1819328.0,0.0,0.0
14827,2021-11-16,2098.63647027907,2102.584288905228,2068.754557600118,2081.596923828125,,,,KOTAKBANK,1545107.0,0.0,0.0
14828,2021-11-17,2068.7544797561045,2080.597447201473,2044.2692214208264,2051.86474609375,,,,KOTAKBANK,1446763.0,0.0,0.0
14829,2021-11-18,2048.7666101433083,2061.209070757382,2007.6913625051743,2023.23193359375,,,,KOTAKBANK,2793199.0,0.0,0.0
14830,2021-11-22,2042.770209411972,2042.770209411972,1939.832180268413,1954.2734375,,,,KOTAKBANK,2748329.0,0.0,0.0
14831,2021-11-23,1936.8340205136485,1991.950864433832,1931.5371604100887,1981.70703125,,,,KOTAKBANK,3229625.0,0.0,0.0
14832,2021-11-24,1978.3590070202224,2023.7315934687272,1968.814704198584,2010.1898193359373,,,,KOTAKBANK,1947483.0,0.0,0.0
14833,2021-11-25,2018.7847192751672,2046.7678737997733,2011.8389493615584,2033.8756103515625,,,,KOTAKBANK,3164428.0,0.0,0.0
14834,2021-11-26,2000.7955562504685,2005.792548149196,1953.923747841031,1963.1182861328125,,,,KOTAKBANK,2647553.0,0.0,0.0
14835,2021-11-29,1991.8009159262767,2043.7696302404604,1936.0344390750024,2018.3848876953125,,,,KOTAKBANK,4171900.0,0.0,0.0
14836,2021-11-30,2021.7828179457483,2038.372805794472,1945.7286295692088,1960.7196044921875,,,,KOTAKBANK,4265816.0,0.0,0.0
14837,2021-12-01,1977.8093975800164,1984.7052708138035,1938.83286068986,1952.1748046875,,,,KOTAKBANK,2585693.0,0.0,0.0
14838,2021-12-02,1946.378333417684,1979.7581411916915,1944.4294334089493,1963.0682373046875,,,,KOTAKBANK,1932929.0,0.0,0.0
14839,2021-12-03,1965.5166296400344,1988.702743891583,1904.0536328820208,1913.0482177734373,,,,KOTAKBANK,3491724.0,0.0,0.0
14840,2021-12-06,1918.84478434309,1925.3408734567515,1875.8706563604064,1884.065673828125,,,,KOTAKBANK,3081336.0,0.0,0.0
14841,2021-12-07,1910.849604701152,1962.6184869327008,1909.050638910532,1935.9844970703125,,,,KOTAKBANK,7344475.0,0.0,0.0
14842,2021-12-08,1968.8147938200625,1968.8147938200625,1914.297563801576,1919.2945556640625,,,,KOTAKBANK,5125595.0,0.0,0.0
14843,2021-12-09,1924.841240051191,1935.734706567158,1884.965221114932,1915.197021484375,,,,KOTAKBANK,4654453.0,0.0,0.0
14844,2021-12-10,1913.8477839998725,1918.844775603005,1887.363728503268,1895.6087646484373,,,,KOTAKBANK,3054922.0,0.0,0.0
14845,2021-12-13,1908.850845925575,1914.847236017488,1861.129574777436,1871.9730224609373,,,,KOTAKBANK,4085110.0,0.0,0.0
14846,2021-12-14,1871.9730014446573,1872.87248434772,1814.957399492277,1839.292724609375,,,,KOTAKBANK,10111252.0,0.0,0.0
14847,2021-12-15,1844.4895565917025,1880.617831073882,1835.6449056596005,1866.2764892578125,,,,KOTAKBANK,5305747.0,0.0,0.0
14848,2021-12-16,1884.765386247073,1889.8122747528207,1849.7864437449944,1859.6304931640625,,,,KOTAKBANK,3054462.0,0.0,0.0
14849,2021-12-17,1853.883955968128,1858.8309290464915,1788.9230626323172,1792.7208251953125,,,,KOTAKBANK,2935126.0,0.0,0.0
14850,2021-12-20,1778.929099040531,1778.929099040531,1721.3637773136495,1741.45166015625,,,,KOTAKBANK,3269179.0,0.0,0.0
14851,2021-12-21,1759.9905085354037,1766.936278251275,1719.9645559221972,1735.5052490234375,,,,KOTAKBANK,2264231.0,0.0,0.0
14852,2021-12-22,1746.948360670669,1768.9351249354029,1732.107319191348,1761.3397216796875,,,,KOTAKBANK,3453839.0,0.0,0.0
14853,2021-12-23,1783.8261920095608,1787.6238326536234,1766.2867016501873,1774.53173828125,,,,KOTAKBANK,1919649.0,0.0,0.0
14854,2021-12-24,1778.9291088050436,1778.9291088050436,1728.959190018385,1747.34814453125,,,,KOTAKBANK,2271570.0,0.0,0.0
14855,2021-12-27,1742.0512193969598,1777.8796254319266,1719.9645405160288,1772.3829345703125,,,,KOTAKBANK,1653833.0,0.0,0.0
14856,2021-12-28,1783.9260522417462,1788.6231756813943,1764.4878031603243,1773.8321533203125,,,,KOTAKBANK,1285671.0,0.0,0.0
14857,2021-12-29,1772.9327025974924,1778.9290927979346,1753.0446506999835,1763.1385498046875,,,,KOTAKBANK,1411908.0,0.0,0.0
14858,2021-12-30,1757.9417135730089,1768.8850768058835,1742.6009731609297,1754.1939697265625,,,,KOTAKBANK,2498395.0,0.0,0.0
14859,2021-12-31,1760.9399487591488,1799.9164856499588,1758.9911707133576,1795.0194091796875,,,,KOTAKBANK,2212892.0,0.0,0.0
14860,2022-01-03,1795.9188586510784,1827.0001233468893,1790.5220830904825,1823.352294921875,,,,KOTAKBANK,1985109.0,0.0,0.0
14861,2022-01-04,1828.8989733402937,1855.882728684659,1814.2078664515536,1851.4853515625,,,,KOTAKBANK,2635575.0,0.0,0.0
14862,2022-01-05,1855.8827044757888,1927.189751139608,1838.9928482478529,1920.9935302734373,,,,KOTAKBANK,4208167.0,0.0,0.0
14863,2022-01-06,1905.952524517631,1913.8477956982133,1873.8718626287991,1890.76171875,,,,KOTAKBANK,2258030.0,0.0,0.0
14864,2022-01-07,1890.7618244911207,1924.24167030912,1882.466769116569,1903.1043701171875,,,,KOTAKBANK,2303351.0,0.0,0.0
14865,2022-01-10,1903.1042952965504,1954.1236295225729,1900.206015701504,1946.7779541015625,,,,KOTAKBANK,2862087.0,0.0,0.0
14866,2022-01-11,1946.8279783031487,1953.0742179665965,1919.0446554813905,1935.634765625,,,,KOTAKBANK,2714019.0,0.0,0.0
14867,2022-01-12,1953.623885713405,1974.9610154567213,1945.9784641622027,1955.4227294921875,,,,KOTAKBANK,2149396.0,0.0,0.0
14868,2022-01-13,1958.820819840287,1965.716693044201,1921.3933994028016,1925.1910400390625,,,,KOTAKBANK,1487152.0,0.0,0.0
14869,2022-01-14,1907.8514307520209,1943.8297709862125,1896.858049013795,1937.0338134765625,,,,KOTAKBANK,1828762.0,0.0,0.0
14870,2022-01-17,1920.843645910712,1951.7749763216088,1917.4456670908928,1936.2843017578125,,,,KOTAKBANK,1676473.0,0.0,0.0
14871,2022-01-18,1928.8388527961465,1973.8117794157456,1928.8388527961465,1940.9815673828125,,,,KOTAKBANK,2081456.0,0.0,0.0
14872,2022-01-19,1943.8298417438632,1943.8298417438632,1898.956830252304,1904.5035400390625,,,,KOTAKBANK,1521702.0,0.0,0.0
14873,2022-01-20,1923.841834836917,1923.841834836917,1875.870713760464,1891.4613037109373,,,,KOTAKBANK,1489821.0,0.0,0.0
14874,2022-01-21,1867.1259381768243,1899.8562336272687,1848.4372381229523,1892.610595703125,,,,KOTAKBANK,1753896.0,0.0,0.0
14875,2022-01-24,1882.9664052917208,1886.7641678173543,1808.911012016815,1829.7984619140625,,,,KOTAKBANK,2547434.0,0.0,0.0
14876,2022-01-25,1813.608142289254,1872.7725979816776,1781.1276958185647,1853.5341796875,,,,KOTAKBANK,2569065.0,0.0,0.0
14877,2022-01-27,1838.892913854704,1897.4077344502944,1820.0542798702936,1888.11328125,,,,KOTAKBANK,3718619.0,0.0,0.0
14878,2022-01-28,1893.859895591721,1955.722678585885,1887.5137403937283,1897.157958984375,,,,KOTAKBANK,4971964.0,0.0,0.0
14879,2022-01-31,1918.844814241486,1937.733467281049,1839.8923453221744,1856.132568359375,,,,KOTAKBANK,4516625.0,0.0,0.0
14880,2022-02-01,1880.8677342290127,1903.8538967620984,1832.99652785856,1881.1676025390625,,,,KOTAKBANK,3097086.0,0.0,0.0
14881,2022-02-02,1909.650358960776,1946.827927671988,1895.7586979111768,1941.43115234375,,,,KOTAKBANK,2710508.0,0.0,0.0
14882,2022-02-03,1938.7329042854635,1941.28129690708,1894.9093105689528,1907.9014892578125,,,,KOTAKBANK,2239713.0,0.0,0.0
14883,2022-02-04,1912.848403205988,1916.845996525123,1879.118709575789,1883.0662841796875,,,,KOTAKBANK,1771267.0,0.0,0.0
14884,2022-02-07,1848.8869366302545,1888.862870395233,1818.9049863065209,1827.349853515625,,,,KOTAKBANK,2053959.0,0.0,0.0
14885,2022-02-08,1833.8960242066944,1846.9382218424444,1792.0212077559515,1816.7064208984373,,,,KOTAKBANK,3569370.0,0.0,0.0
14886,2022-02-09,1834.495610712172,1846.68834393882,1821.5534507101493,1833.89599609375,,,,KOTAKBANK,1624058.0,0.0,0.0
14887,2022-02-10,1833.895960225684,1887.763555336864,1829.1488180943093,1866.0765380859373,,,,KOTAKBANK,2508081.0,0.0,0.0
14888,2022-02-11,1852.984447235312,1852.984447235312,1820.9037847572388,1827.1500244140625,,,,KOTAKBANK,1859755.0,0.0,0.0
14889,2022-02-14,1788.9730312947925,1822.7526216861625,1736.9042806495945,1745.7989501953125,,,,KOTAKBANK,3026821.0,0.0,0.0
14890,2022-02-15,1754.943532902464,1817.9056300396248,1744.9995679470098,1812.0091552734373,,,,KOTAKBANK,2055275.0,0.0,0.0
14891,2022-02-16,1814.0078962797727,1851.7351834846847,1798.9170057971808,1828.948974609375,,,,KOTAKBANK,2269756.0,0.0,0.0
14892,2022-02-17,1833.8959669845256,1843.140401695484,1809.310792044488,1816.2066650390625,,,,KOTAKBANK,2810229.0,0.0,0.0
14893,2022-02-18,1807.9615792084248,1829.898323528992,1804.763431386989,1825.4510498046875,,,,KOTAKBANK,1229668.0,0.0,0.0
14894,2022-02-21,1806.9122480065776,1850.186246107696,1801.015773240368,1826.000732421875,,,,KOTAKBANK,1343911.0,0.0,0.0
14895,2022-02-22,1788.9231015688626,1847.987521472684,1788.9231015688626,1840.6419677734373,,,,KOTAKBANK,3022075.0,0.0,0.0
14896,2022-02-23,1851.785233426584,1911.699115914565,1851.785233426584,1884.9652099609373,,,,KOTAKBANK,6915921.0,0.0,0.0
14897,2022-02-24,1833.246377251916,1873.2723308050104,1775.6810554877368,1793.7701416015625,,,,KOTAKBANK,4956043.0,0.0,0.0
14898,2022-02-25,1819.8543943812567,1865.1271888765125,1799.9664646198023,1855.5828857421875,,,,KOTAKBANK,3993886.0,0.0,0.0
14899,2022-02-28,1835.8948167597248,1850.885792400116,1813.6081841755963,1841.641357421875,,,,KOTAKBANK,2712562.0,0.0,0.0
14900,2022-03-02,1810.71001148011,1818.2553959584664,1774.231971057398,1804.9134521484373,,,,KOTAKBANK,2830955.0,0.0,0.0
14901,2022-03-03,1811.859250670564,1818.5052743205915,1771.5335502934215,1791.1717529296875,,,,KOTAKBANK,2962143.0,0.0,0.0
14902,2022-03-04,1768.9350611584691,1784.8754158769411,1732.6568526308786,1751.0958251953125,,,,KOTAKBANK,2549194.0,0.0,0.0
14903,2022-03-07,1692.481162530925,1729.8586864748268,1679.039303071014,1710.8701171875,,,,KOTAKBANK,2697935.0,0.0,0.0
14904,2022-03-08,1698.977155473346,1728.459406112442,1671.543720202831,1722.063232421875,,,,KOTAKBANK,5436496.0,0.0,0.0
14905,2022-03-09,1722.0632157936066,1747.0981924356774,1690.9819525312064,1738.0535888671875,,,,KOTAKBANK,6919461.0,0.0,0.0
14906,2022-03-10,1798.9169916992746,1811.9091699726584,1734.955498661078,1753.29443359375,,,,KOTAKBANK,4188469.0,0.0,0.0
14907,2022-03-11,1743.9501603462452,1778.829187952544,1734.9555749920237,1761.9393310546875,,,,KOTAKBANK,2506340.0,0.0,0.0
14908,2022-03-14,1744.3998300556368,1796.2686296777576,1740.9519544898676,1787.673828125,,,,KOTAKBANK,3316649.0,0.0,0.0
14909,2022-03-15,1782.9266768430066,1788.8730482949395,1712.9687915408704,1732.7069091796875,,,,KOTAKBANK,4807455.0,0.0,0.0
14910,2022-03-16,1758.941096723232,1773.732241108061,1751.6954586827524,1759.4407958984375,,,,KOTAKBANK,2927241.0,0.0,0.0
14911,2022-03-17,1788.923078264509,1826.500432492367,1781.4776092235534,1818.905029296875,,,,KOTAKBANK,3359007.0,0.0,0.0
14912,2022-03-21,1814.557616439985,1828.8989581881524,1771.9332529331116,1776.03076171875,,,,KOTAKBANK,2397699.0,0.0,0.0
14913,2022-03-22,1776.030829048929,1812.5088697618112,1754.2939143775534,1806.7623291015625,,,,KOTAKBANK,3397456.0,0.0,0.0
14914,2022-03-23,1813.9079547423496,1826.1505841889573,1756.9422503785406,1768.6851806640625,,,,KOTAKBANK,3226340.0,0.0,0.0
14915,2022-03-24,1713.968116515245,1727.8597775441,1699.9765400538956,1713.11865234375,,,,KOTAKBANK,19710178.0,0.0,0.0
14916,2022-03-25,1726.9604078966468,1730.758170555354,1710.9700337494555,1721.2138671875,,,,KOTAKBANK,3039150.0,0.0,0.0
14917,2022-03-28,1726.9603514877906,1726.9603514877906,1691.03202954812,1724.1619873046875,,,,KOTAKBANK,3070204.0,0.0,0.0
14918,2022-03-29,1736.9542930647126,1739.8525726136186,1717.7158752617804,1728.9591064453125,,,,KOTAKBANK,2585790.0,0.0,0.0
14919,2022-03-30,1748.3474761443506,1767.7857250113398,1734.9555140215384,1762.0391845703125,,,,KOTAKBANK,3358154.0,0.0,0.0
14920,2022-03-31,1754.0440477621842,1777.6798435173905,1745.9489453969811,1752.7947998046875,,,,KOTAKBANK,2848408.0,0.0,0.0
14921,2022-04-01,1748.2475349569766,1778.9290146696685,1744.5496879643194,1775.5810546875,,,,KOTAKBANK,2373773.0,0.0,0.0
14922,2022-04-04,1785.924895495103,1838.893009351421,1733.956180013433,1834.9454345703125,,,,KOTAKBANK,3997566.0,0.0,0.0
14923,2022-04-05,1834.9453312605967,1836.9441278973568,1793.1204140388966,1801.1156005859375,,,,KOTAKBANK,2132871.0,0.0,0.0
14924,2022-04-06,1786.4245700973015,1791.9212610822165,1770.6840459132277,1778.3294677734375,,,,KOTAKBANK,2349001.0,0.0,0.0
14925,2022-04-07,1769.9345184267472,1790.9218842578946,1761.939331443453,1765.38720703125,,,,KOTAKBANK,4388783.0,0.0,0.0
14926,2022-04-08,1774.181956677318,1788.9230826376,1755.043453488832,1783.4263916015625,,,,KOTAKBANK,2381671.0,0.0,0.0
14927,2022-04-11,1773.9320857969965,1805.06336905416,1762.2391738048568,1782.376953125,,,,KOTAKBANK,1917942.0,0.0,0.0
14928,2022-04-12,1769.9844735588626,1811.559419979072,1768.9350565062562,1800.765869140625,,,,KOTAKBANK,2412242.0,0.0,0.0
14929,2022-04-13,1806.6123663887583,1817.405917474404,1771.6834425090728,1778.529296875,,,,KOTAKBANK,1923692.0,0.0,0.0
14930,2022-04-18,1774.5317138465634,1774.5317138465634,1728.959172767219,1749.346923828125,,,,KOTAKBANK,1960141.0,0.0,0.0
14931,2022-04-19,1761.939263817716,1765.636988856817,1685.9849903916545,1706.47265625,,,,KOTAKBANK,2389574.0,0.0,0.0
14932,2022-04-20,1711.9693493105756,1725.9609260124716,1682.3871829687969,1720.264404296875,,,,KOTAKBANK,3201545.0,0.0,0.0
14933,2022-04-21,1723.9621215645216,1772.3829219192828,1723.0127419484936,1759.79052734375,,,,KOTAKBANK,2730691.0,0.0,0.0
14934,2022-04-22,1738.953078651787,1747.847748108632,1720.3642942793651,1726.71044921875,,,,KOTAKBANK,2256038.0,0.0,0.0
14935,2022-04-25,1701.4756923078228,1736.8544183269892,1692.9808063256692,1727.809814453125,,,,KOTAKBANK,2149394.0,0.0,0.0
14936,2022-04-26,1745.0494681125674,1746.9483494134784,1730.2084267288812,1741.6514892578125,,,,KOTAKBANK,1454777.0,0.0,0.0
14937,2022-04-27,1722.9627989408375,1750.9459534479972,1722.9627989408375,1740.4522705078125,,,,KOTAKBANK,2822592.0,0.0,0.0
14938,2022-04-28,1747.9477611800994,1771.933322225453,1731.3577725231048,1764.5877685546875,,,,KOTAKBANK,2342497.0,0.0,0.0
14939,2022-04-29,1767.8856744451032,1809.2108940958688,1765.93689644811,1789.672607421875,,,,KOTAKBANK,3688659.0,0.0,0.0
14940,2022-05-02,1764.4878382586735,1779.3787763514445,1748.997163547321,1773.282470703125,,,,KOTAKBANK,1979466.0,0.0,0.0
14941,2022-05-04,1766.9363349962516,1822.6027759369208,1766.9363349962516,1774.53173828125,,,,KOTAKBANK,5746474.0,0.0,0.0
